person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_12988,Z_C1,2025-03-13 20:11:43,2025-03-13 20:11:47,29,F,adult,2025-03-13,20
P_12988,Z_C1,2025-03-13 20:13:44,2025-03-13 20:13:59,30,F,adult,2025-03-13,20
P_12988,Z_C1,2025-03-13 20:14:05,2025-03-13 20:14:24,19,F,adult,2025-03-13,20
P_12988,Z_C2,2025-03-13 20:14:43,2025-03-13 20:14:58,15,F,adult,2025-03-13,20
P_12988,Z_C3,2025-03-13 20:15:21,2025-03-13 20:15:46,25,F,adult,2025-03-13,20
P_12988,Z_C2,2025-03-13 20:16:32,2025-03-13 20:17:15,28,F,adult,2025-03-13,20
P_12988,Z_C3,2025-03-13 20:17:31,2025-03-13 20:17:46,15,F,adult,2025-03-13,20
P_12988,Z_C3,2025-03-13 20:17:51,2025-03-13 20:17:57,30,F,adult,2025-03-13,20
P_12988,Z_C2,2025-03-13 20:18:13,2025-03-13 20:18:34,21,F,adult,2025-03-13,20
P_12988,Z_C3,2025-03-13 20:18:51,2025-03-13 20:19:02,11,F,adult,2025-03-13,20
P_12988,Z_C2,2025-03-13 20:20:00,2025-03-13 20:20:20,20,F,adult,2025-03-13,20
P_12988,Z_C3,2025-03-13 20:20:52,2025-03-13 20:21:26,34,F,adult,2025-03-13,20
P_12988,Z_C2,2025-03-13 20:22:25,2025-03-13 20:22:55,30,F,adult,2025-03-13,20
P_12988,Z_C1,2025-03-13 20:23:23,2025-03-13 20:23:39,16,F,adult,2025-03-13,20
P_12988,Z_C2,2025-03-13 20:24:44,2025-03-13 20:24:54,10,F,adult,2025-03-13,20
P_12988,Z_C1,2025-03-13 20:25:17,2025-03-13 20:25:29,12,F,adult,2025-03-13,20
P_12988,Z_C2,2025-03-13 20:25:40,2025-03-13 20:26:02,22,F,adult,2025-03-13,20
P_12988,Z_C3,2025-03-13 20:26:30,2025-03-13 20:26:54,24,F,adult,2025-03-13,20
P_12988,Z_C2,2025-03-13 20:27:10,2025-03-13 20:27:20,34,F,adult,2025-03-13,20
P_12988,Z_CK,2025-03-13 20:27:48,2025-03-13 20:30:57,309,F,adult,2025-03-13,20
P_13057,Z_E1,2025-03-13 20:29:02,2025-03-13 20:29:10,8,M,young_adult,2025-03-13,20
P_13057,Z_E1,2025-03-13 20:31:18,2025-03-13 20:31:25,7,M,young_adult,2025-03-13,20
P_13044,Z_C2,2025-03-13 20:25:27,2025-03-13 20:25:55,28,F,young_adult,2025-03-13,20
P_13044,Z_C3,2025-03-13 20:26:15,2025-03-13 20:26:26,11,F,young_adult,2025-03-13,20
P_13015,Z_E2,2025-03-13 20:16:55,2025-03-13 20:17:05,10,F,adult,2025-03-13,20
P_13015,Z_C2,2025-03-13 20:17:14,2025-03-13 20:17:23,9,F,adult,2025-03-13,20
P_13015,Z_C2,2025-03-13 20:17:36,2025-03-13 20:17:52,28,F,adult,2025-03-13,20
P_13015,Z_C1,2025-03-13 20:18:12,2025-03-13 20:18:24,12,F,adult,2025-03-13,20
P_13015,Z_C2,2025-03-13 20:22:58,2025-03-13 20:23:30,32,F,adult,2025-03-13,20
P_13015,Z_C1,2025-03-13 20:23:41,2025-03-13 20:24:05,24,F,adult,2025-03-13,20
P_13015,Z_C2,2025-03-13 20:26:09,2025-03-13 20:26:32,23,F,adult,2025-03-13,20
P_13015,Z_C1,2025-03-13 20:26:56,2025-03-13 20:27:26,30,F,adult,2025-03-13,20
P_13015,Z_C2,2025-03-13 20:27:49,2025-03-13 20:28:21,61,F,adult,2025-03-13,20
P_13015,Z_C3,2025-03-13 20:28:40,2025-03-13 20:28:51,11,F,adult,2025-03-13,20
P_13015,Z_CK,2025-03-13 20:29:32,2025-03-13 20:31:32,282,F,adult,2025-03-13,20
P_12807,Z_N7,2025-03-13 19:36:38,2025-03-13 19:41:11,273,F,middle_aged,2025-03-13,19
P_12807,Z_N10,2025-03-13 19:41:45,2025-03-13 19:46:45,300,F,middle_aged,2025-03-13,19
P_12807,Z_N8,2025-03-13 19:47:04,2025-03-13 19:47:58,54,F,middle_aged,2025-03-13,19
P_12807,Z_N5,2025-03-13 19:52:06,2025-03-13 19:56:36,270,F,middle_aged,2025-03-13,19
P_12807,Z_N6,2025-03-13 19:59:59,2025-03-13 20:02:37,158,F,middle_aged,2025-03-13,19
P_12807,Z_N5,2025-03-13 20:06:54,2025-03-13 20:10:05,191,F,middle_aged,2025-03-13,19
P_12807,Z_N8,2025-03-13 20:11:42,2025-03-13 20:12:41,59,F,middle_aged,2025-03-13,19
P_12807,Z_N5,2025-03-13 20:16:19,2025-03-13 20:17:26,67,F,middle_aged,2025-03-13,19
P_12807,Z_N2,2025-03-13 20:18:51,2025-03-13 20:19:56,65,F,middle_aged,2025-03-13,19
P_12807,Z_C2,2025-03-13 20:20:13,2025-03-13 20:20:37,24,F,middle_aged,2025-03-13,19
P_12807,Z_C3,2025-03-13 20:21:02,2025-03-13 20:21:33,31,F,middle_aged,2025-03-13,19
P_12807,Z_C2,2025-03-13 20:21:47,2025-03-13 20:21:59,12,F,middle_aged,2025-03-13,19
P_12807,Z_C1,2025-03-13 20:22:30,2025-03-13 20:22:46,16,F,middle_aged,2025-03-13,19
P_12807,Z_C1,2025-03-13 20:23:26,2025-03-13 20:23:56,30,F,middle_aged,2025-03-13,19
P_12807,Z_C2,2025-03-13 20:26:18,2025-03-13 20:26:47,29,F,middle_aged,2025-03-13,19
P_12807,Z_C1,2025-03-13 20:27:19,2025-03-13 20:27:33,14,F,middle_aged,2025-03-13,19
P_12807,Z_CK,2025-03-13 20:28:09,2025-03-13 20:31:38,209,F,middle_aged,2025-03-13,19
P_13046,Z_C1,2025-03-13 20:26:24,2025-03-13 20:26:38,14,M,child,2025-03-13,20
P_13031,Z_N8,2025-03-13 20:24:06,2025-03-13 20:25:52,106,F,adult,2025-03-13,20
P_13031,Z_N9,2025-03-13 20:26:37,2025-03-13 20:26:41,164,F,adult,2025-03-13,20
P_13064,Z_E1,2025-03-13 20:31:06,2025-03-13 20:31:14,8,F,adult,2025-03-13,20
P_13064,Z_E1,2025-03-13 20:31:45,2025-03-13 20:32:05,20,F,adult,2025-03-13,20
P_13067,Z_E1,2025-03-13 20:32:06,2025-03-13 20:32:20,14,M,middle_aged,2025-03-13,20
P_13045,Z_S7,2025-03-13 20:25:40,2025-03-13 20:27:38,118,F,adult,2025-03-13,20
P_13028,Z_N10,2025-03-13 20:20:42,2025-03-13 20:23:35,173,M,middle_aged,2025-03-13,20
P_13028,Z_S4,2025-03-13 20:24:07,2025-03-13 20:28:02,235,M,middle_aged,2025-03-13,20
P_12964,Z_C2,2025-03-13 20:06:24,2025-03-13 20:06:47,23,M,middle_aged,2025-03-13,20
P_12964,Z_C1,2025-03-13 20:07:14,2025-03-13 20:07:25,11,M,middle_aged,2025-03-13,20
P_12964,Z_C1,2025-03-13 20:09:17,2025-03-13 20:09:37,20,M,middle_aged,2025-03-13,20
P_12964,Z_N1,2025-03-13 20:11:29,2025-03-13 20:14:07,158,M,middle_aged,2025-03-13,20
P_12964,Z_C1,2025-03-13 20:14:36,2025-03-13 20:14:49,13,M,middle_aged,2025-03-13,20
P_12964,Z_N1,2025-03-13 20:18:07,2025-03-13 20:21:57,230,M,middle_aged,2025-03-13,20
P_12964,Z_N4,2025-03-13 20:23:48,2025-03-13 20:28:15,267,M,middle_aged,2025-03-13,20
P_13047,Z_S7,2025-03-13 20:27:54,2025-03-13 20:28:29,35,F,middle_aged,2025-03-13,20
P_13056,Z_N1,2025-03-13 20:28:49,2025-03-13 20:30:40,111,F,teenager,2025-03-13,20
P_13056,Z_C1,2025-03-13 20:31:41,2025-03-13 20:32:01,20,F,teenager,2025-03-13,20
P_13056,Z_CK,2025-03-13 20:32:21,2025-03-13 20:33:36,75,F,teenager,2025-03-13,20
P_13026,Z_N8,2025-03-13 20:20:11,2025-03-13 20:23:49,218,F,teenager,2025-03-13,20
P_13026,Z_N8,2025-03-13 20:24:01,2025-03-13 20:28:36,275,F,teenager,2025-03-13,20
P_13059,Z_N1,2025-03-13 20:29:53,2025-03-13 20:33:01,188,F,adult,2025-03-13,20
P_13059,Z_E1,2025-03-13 20:33:28,2025-03-13 20:33:38,10,F,adult,2025-03-13,20
P_13075,Z_E2,2025-03-13 20:33:29,2025-03-13 20:33:48,19,M,adult,2025-03-13,20
P_13019,Z_N7,2025-03-13 20:18:46,2025-03-13 20:22:59,253,M,young_adult,2025-03-13,20
P_13019,Z_N4,2025-03-13 20:26:53,2025-03-13 20:28:50,117,M,young_adult,2025-03-13,20
P_13078,Z_E1,2025-03-13 20:34:09,2025-03-13 20:34:27,18,F,teenager,2025-03-13,20
P_12993,Z_N9,2025-03-13 20:12:42,2025-03-13 20:15:13,151,M,child,2025-03-13,20
P_12993,Z_N8,2025-03-13 20:17:59,2025-03-13 20:21:10,191,M,child,2025-03-13,20
P_12993,Z_N9,2025-03-13 20:21:39,2025-03-13 20:23:41,122,M,child,2025-03-13,20
P_12993,Z_N8,2025-03-13 20:28:23,2025-03-13 20:29:38,75,M,child,2025-03-13,20
P_13043,Z_N9,2025-03-13 20:25:25,2025-03-13 20:29:39,76,F,adult,2025-03-13,20
P_13038,Z_N2,2025-03-13 20:23:34,2025-03-13 20:26:06,152,M,child,2025-03-13,20
P_13038,Z_C2,2025-03-13 20:26:48,2025-03-13 20:27:20,32,M,child,2025-03-13,20
P_13038,Z_C3,2025-03-13 20:27:43,2025-03-13 20:27:58,15,M,child,2025-03-13,20
P_13038,Z_C2,2025-03-13 20:30:06,2025-03-13 20:30:36,30,M,child,2025-03-13,20
P_13038,Z_C1,2025-03-13 20:30:50,2025-03-13 20:31:21,31,M,child,2025-03-13,20
P_13038,Z_CK,2025-03-13 20:31:55,2025-03-13 20:34:43,168,M,child,2025-03-13,20
P_13052,Z_S5,2025-03-13 20:28:22,2025-03-13 20:30:01,99,F,middle_aged,2025-03-13,20
P_12992,Z_S7,2025-03-13 20:12:30,2025-03-13 20:16:15,225,F,adult,2025-03-13,20
P_12992,Z_N9,2025-03-13 20:18:12,2025-03-13 20:18:59,193,F,adult,2025-03-13,20
P_12992,Z_N10,2025-03-13 20:19:19,2025-03-13 20:20:48,89,F,adult,2025-03-13,20
P_12992,Z_N7,2025-03-13 20:21:43,2025-03-13 20:25:08,205,F,adult,2025-03-13,20
P_12992,Z_N4,2025-03-13 20:27:25,2025-03-13 20:28:00,35,F,adult,2025-03-13,20
P_12992,Z_N1,2025-03-13 20:29:09,2025-03-13 20:32:20,379,F,adult,2025-03-13,20
P_12992,Z_N2,2025-03-13 20:33:16,2025-03-13 20:34:21,65,F,adult,2025-03-13,20
P_12992,Z_C2,2025-03-13 20:34:58,2025-03-13 20:35:08,10,F,adult,2025-03-13,20
P_12992,Z_CK,2025-03-13 20:35:26,2025-03-13 20:35:59,177,F,adult,2025-03-13,20
P_12949,Z_N5,2025-03-13 20:02:02,2025-03-13 20:05:18,196,F,adult,2025-03-13,20
P_12949,Z_N8,2025-03-13 20:08:24,2025-03-13 20:12:46,155,F,adult,2025-03-13,20
P_12949,Z_N5,2025-03-13 20:15:23,2025-03-13 20:17:30,127,F,adult,2025-03-13,20
P_12949,Z_N2,2025-03-13 20:18:44,2025-03-13 20:22:49,245,F,adult,2025-03-13,20
P_12949,Z_C2,2025-03-13 20:27:11,2025-03-13 20:27:44,33,F,adult,2025-03-13,20
P_12949,Z_C2,2025-03-13 20:27:54,2025-03-13 20:28:23,29,F,adult,2025-03-13,20
P_12949,Z_C1,2025-03-13 20:28:45,2025-03-13 20:29:08,23,F,adult,2025-03-13,20
P_12949,Z_C2,2025-03-13 20:29:51,2025-03-13 20:30:10,19,F,adult,2025-03-13,20
P_12949,Z_C1,2025-03-13 20:30:30,2025-03-13 20:30:51,21,F,adult,2025-03-13,20
P_12949,Z_CK,2025-03-13 20:31:17,2025-03-13 20:31:17,0,F,adult,2025-03-13,20
P_13063,Z_C2,2025-03-13 20:30:59,2025-03-13 20:31:24,25,F,teenager,2025-03-13,20
P_13082,Z_E2,2025-03-13 20:36:15,2025-03-13 20:36:27,12,F,adult,2025-03-13,20
P_13050,Z_C1,2025-03-13 20:27:49,2025-03-13 20:28:20,31,F,young_adult,2025-03-13,20
P_13050,Z_N1,2025-03-13 20:29:22,2025-03-13 20:31:45,143,F,young_adult,2025-03-13,20
P_13050,Z_C1,2025-03-13 20:34:28,2025-03-13 20:34:41,13,F,young_adult,2025-03-13,20
P_13050,Z_CK,2025-03-13 20:35:13,2025-03-13 20:36:36,83,F,young_adult,2025-03-13,20
P_13058,Z_C1,2025-03-13 20:29:23,2025-03-13 20:29:43,20,M,senior,2025-03-13,20
P_13058,Z_C2,2025-03-13 20:30:16,2025-03-13 20:30:48,32,M,senior,2025-03-13,20
P_13058,Z_C3,2025-03-13 20:31:21,2025-03-13 20:31:44,23,M,senior,2025-03-13,20
P_13085,Z_E1,2025-03-13 20:36:48,2025-03-13 20:37:00,12,F,young_adult,2025-03-13,20
P_13068,Z_N10,2025-03-13 20:32:07,2025-03-13 20:33:09,62,F,young_adult,2025-03-13,20
P_13077,Z_CK,2025-03-13 20:34:04,2025-03-13 20:38:14,250,F,adult,2025-03-13,20
P_13066,Z_C1,2025-03-13 20:31:50,2025-03-13 20:32:14,24,M,young_adult,2025-03-13,20
P_13066,Z_C2,2025-03-13 20:32:28,2025-03-13 20:33:03,35,M,young_adult,2025-03-13,20
P_13066,Z_C3,2025-03-13 20:33:13,2025-03-13 20:33:40,27,M,young_adult,2025-03-13,20
P_13092,Z_E2,2025-03-13 20:38:33,2025-03-13 20:38:45,12,F,adult,2025-03-13,20
P_13071,Z_S3,2025-03-13 20:32:51,2025-03-13 20:33:50,59,F,adult,2025-03-13,20
P_13074,Z_C2,2025-03-13 20:33:23,2025-03-13 20:33:57,34,F,young_adult,2025-03-13,20
P_13095,Z_E1,2025-03-13 20:38:57,2025-03-13 20:39:16,19,F,middle_aged,2025-03-13,20
P_13091,Z_E1,2025-03-13 20:38:29,2025-03-13 20:38:34,5,F,adult,2025-03-13,20
P_13091,Z_E1,2025-03-13 20:39:19,2025-03-13 20:39:26,7,F,adult,2025-03-13,20
P_13070,Z_C2,2025-03-13 20:32:43,2025-03-13 20:33:06,23,F,adult,2025-03-13,20
P_13070,Z_C1,2025-03-13 20:33:35,2025-03-13 20:33:47,12,F,adult,2025-03-13,20
P_13070,Z_C2,2025-03-13 20:34:01,2025-03-13 20:34:30,29,F,adult,2025-03-13,20
P_13070,Z_C1,2025-03-13 20:34:41,2025-03-13 20:35:06,25,F,adult,2025-03-13,20
P_13080,Z_E1,2025-03-13 20:35:06,2025-03-13 20:35:16,10,M,child,2025-03-13,20
P_13096,Z_CK,2025-03-13 20:39:23,2025-03-13 20:40:57,94,M,senior,2025-03-13,20
P_13100,Z_E2,2025-03-13 20:41:20,2025-03-13 20:41:38,18,M,senior,2025-03-13,20
P_12938,Z_E1,2025-03-13 19:59:29,2025-03-13 19:59:39,10,M,middle_aged,2025-03-13,19
P_12938,Z_C1,2025-03-13 19:59:57,2025-03-13 20:00:05,8,M,middle_aged,2025-03-13,19
P_12938,Z_C2,2025-03-13 20:04:03,2025-03-13 20:04:23,20,M,middle_aged,2025-03-13,19
P_12938,Z_C1,2025-03-13 20:04:35,2025-03-13 20:04:58,23,M,middle_aged,2025-03-13,19
P_12938,Z_C2,2025-03-13 20:05:28,2025-03-13 20:05:51,23,M,middle_aged,2025-03-13,19
P_12938,Z_C3,2025-03-13 20:06:07,2025-03-13 20:06:24,17,M,middle_aged,2025-03-13,19
P_12938,Z_C2,2025-03-13 20:10:38,2025-03-13 20:11:04,26,M,middle_aged,2025-03-13,19
P_12938,Z_C1,2025-03-13 20:11:31,2025-03-13 20:12:03,32,M,middle_aged,2025-03-13,19
P_12938,Z_C2,2025-03-13 20:15:05,2025-03-13 20:15:24,19,M,middle_aged,2025-03-13,19
P_12938,Z_C3,2025-03-13 20:15:51,2025-03-13 20:16:10,19,M,middle_aged,2025-03-13,19
P_12938,Z_C2,2025-03-13 20:17:57,2025-03-13 20:18:19,22,M,middle_aged,2025-03-13,19
P_12938,Z_C3,2025-03-13 20:18:50,2025-03-13 20:19:18,28,M,middle_aged,2025-03-13,19
P_12938,Z_C3,2025-03-13 20:20:13,2025-03-13 20:20:23,10,M,middle_aged,2025-03-13,19
P_12938,Z_C2,2025-03-13 20:22:27,2025-03-13 20:22:45,18,M,middle_aged,2025-03-13,19
P_12938,Z_C1,2025-03-13 20:23:13,2025-03-13 20:23:22,9,M,middle_aged,2025-03-13,19
P_12938,Z_C2,2025-03-13 20:27:05,2025-03-13 20:27:22,17,M,middle_aged,2025-03-13,19
P_12938,Z_C1,2025-03-13 20:27:44,2025-03-13 20:27:54,10,M,middle_aged,2025-03-13,19
P_12938,Z_C2,2025-03-13 20:29:01,2025-03-13 20:29:28,27,M,middle_aged,2025-03-13,19
P_12938,Z_C3,2025-03-13 20:30:02,2025-03-13 20:30:16,14,M,middle_aged,2025-03-13,19
P_12938,Z_C2,2025-03-13 20:30:28,2025-03-13 20:30:46,18,M,middle_aged,2025-03-13,19
P_12938,Z_C3,2025-03-13 20:31:18,2025-03-13 20:31:36,18,M,middle_aged,2025-03-13,19
P_12938,Z_C3,2025-03-13 20:32:03,2025-03-13 20:32:30,27,M,middle_aged,2025-03-13,19
P_12938,Z_N3,2025-03-13 20:32:45,2025-03-13 20:37:09,264,M,middle_aged,2025-03-13,19
P_13033,Z_N5,2025-03-13 20:21:53,2025-03-13 20:26:09,256,F,adult,2025-03-13,20
P_13033,Z_N5,2025-03-13 20:30:30,2025-03-13 20:31:08,38,F,adult,2025-03-13,20
P_13033,Z_N5,2025-03-13 20:33:57,2025-03-13 20:37:05,188,F,adult,2025-03-13,20
P_13069,Z_N6,2025-03-13 20:32:10,2025-03-13 20:37:12,302,M,senior,2025-03-13,20
P_13062,Z_N8,2025-03-13 20:30:35,2025-03-13 20:32:38,123,F,middle_aged,2025-03-13,20
P_13062,Z_N10,2025-03-13 20:37:33,2025-03-13 20:37:36,317,F,middle_aged,2025-03-13,20
P_13076,Z_N3,2025-03-13 20:33:53,2025-03-13 20:37:35,222,M,young_adult,2025-03-13,20
P_13083,Z_N4,2025-03-13 20:36:29,2025-03-13 20:38:41,132,F,adult,2025-03-13,20
P_13094,Z_E2,2025-03-13 20:38:43,2025-03-13 20:38:52,9,F,adult,2025-03-13,20
P_13086,Z_C2,2025-03-13 20:37:31,2025-03-13 20:38:00,29,M,senior,2025-03-13,20
P_13086,Z_C2,2025-03-13 20:38:16,2025-03-13 20:38:27,11,M,senior,2025-03-13,20
P_13086,Z_C1,2025-03-13 20:38:41,2025-03-13 20:39:09,28,M,senior,2025-03-13,20
P_13072,Z_N2,2025-03-13 20:32:52,2025-03-13 20:37:28,276,F,middle_aged,2025-03-13,20
P_13072,Z_C2,2025-03-13 20:40:18,2025-03-13 20:40:52,34,F,middle_aged,2025-03-13,20
P_13072,Z_C1,2025-03-13 20:41:23,2025-03-13 20:41:48,25,F,middle_aged,2025-03-13,20
P_13072,Z_CK,2025-03-13 20:42:16,2025-03-13 20:44:37,226,F,middle_aged,2025-03-13,20
P_13081,Z_C1,2025-03-13 20:35:41,2025-03-13 20:36:04,23,F,middle_aged,2025-03-13,20
P_13081,Z_C1,2025-03-13 20:39:28,2025-03-13 20:40:03,35,F,middle_aged,2025-03-13,20
P_13081,Z_CK,2025-03-13 20:43:32,2025-03-13 20:44:57,85,F,middle_aged,2025-03-13,20
P_13090,Z_C1,2025-03-13 20:39:36,2025-03-13 20:40:07,31,F,adult,2025-03-13,20
P_13090,Z_C1,2025-03-13 20:40:35,2025-03-13 20:40:54,19,F,adult,2025-03-13,20
P_13090,Z_CK,2025-03-13 20:41:14,2025-03-13 20:45:01,227,F,adult,2025-03-13,20
P_13073,Z_C2,2025-03-13 20:33:13,2025-03-13 20:33:30,51,F,young_adult,2025-03-13,20
P_13073,Z_C3,2025-03-13 20:33:58,2025-03-13 20:34:18,20,F,young_adult,2025-03-13,20
P_13073,Z_C2,2025-03-13 20:39:00,2025-03-13 20:39:22,22,F,young_adult,2025-03-13,20
P_13073,Z_C1,2025-03-13 20:39:54,2025-03-13 20:40:10,16,F,young_adult,2025-03-13,20
P_13102,Z_E2,2025-03-13 20:45:10,2025-03-13 20:45:24,14,F,middle_aged,2025-03-13,20
P_13103,Z_E1,2025-03-13 20:45:11,2025-03-13 20:45:28,17,F,middle_aged,2025-03-13,20
P_13106,Z_E1,2025-03-13 20:45:33,2025-03-13 20:45:44,11,F,middle_aged,2025-03-13,20
P_13093,Z_E1,2025-03-13 20:38:37,2025-03-13 20:38:46,9,M,teenager,2025-03-13,20
P_13093,Z_C1,2025-03-13 20:39:11,2025-03-13 20:39:35,24,M,teenager,2025-03-13,20
P_13093,Z_C2,2025-03-13 20:39:52,2025-03-13 20:40:09,17,M,teenager,2025-03-13,20
P_13093,Z_C3,2025-03-13 20:40:22,2025-03-13 20:40:51,29,M,teenager,2025-03-13,20
P_13040,Z_S7,2025-03-13 20:24:26,2025-03-13 20:26:53,265,F,adult,2025-03-13,20
P_13040,Z_N9,2025-03-13 20:27:21,2025-03-13 20:29:21,138,F,adult,2025-03-13,20
P_13040,Z_N10,2025-03-13 20:32:53,2025-03-13 20:33:44,51,F,adult,2025-03-13,20
P_13040,Z_S4,2025-03-13 20:35:00,2025-03-13 20:39:21,261,F,adult,2025-03-13,20
P_13040,Z_N7,2025-03-13 20:40:35,2025-03-13 20:41:09,34,F,adult,2025-03-13,20
P_13079,Z_C1,2025-03-13 20:34:15,2025-03-13 20:34:34,19,M,adult,2025-03-13,20
P_13079,Z_C2,2025-03-13 20:39:33,2025-03-13 20:39:43,10,M,adult,2025-03-13,20
P_13079,Z_C3,2025-03-13 20:40:06,2025-03-13 20:40:18,12,M,adult,2025-03-13,20
P_13079,Z_C3,2025-03-13 20:41:29,2025-03-13 20:41:42,13,M,adult,2025-03-13,20
P_13098,Z_S1,2025-03-13 20:40:45,2025-03-13 20:42:54,129,F,young_adult,2025-03-13,20
P_13088,Z_N7,2025-03-13 20:37:42,2025-03-13 20:41:23,221,F,middle_aged,2025-03-13,20
P_13088,Z_N10,2025-03-13 20:43:00,2025-03-13 20:43:04,356,F,middle_aged,2025-03-13,20
P_13097,Z_S6,2025-03-13 20:40:33,2025-03-13 20:44:53,260,F,adult,2025-03-13,20
P_13105,Z_E2,2025-03-13 20:45:14,2025-03-13 20:45:21,7,F,adult,2025-03-13,20
P_13099,Z_N7,2025-03-13 20:41:15,2025-03-13 20:42:50,95,M,teenager,2025-03-13,20
P_13099,Z_N8,2025-03-13 20:43:18,2025-03-13 20:46:02,164,M,teenager,2025-03-13,20
P_13117,Z_E2,2025-03-13 20:50:56,2025-03-13 20:51:16,20,M,young_adult,2025-03-13,20
P_13087,Z_N4,2025-03-13 20:37:40,2025-03-13 20:39:59,139,F,middle_aged,2025-03-13,20
P_13087,Z_N5,2025-03-13 20:41:39,2025-03-13 20:42:41,62,F,middle_aged,2025-03-13,20
P_13087,Z_S5,2025-03-13 20:44:42,2025-03-13 20:46:57,135,F,middle_aged,2025-03-13,20
P_13055,Z_S6,2025-03-13 20:28:40,2025-03-13 20:32:42,242,F,young_adult,2025-03-13,20
P_13055,Z_N10,2025-03-13 20:34:28,2025-03-13 20:38:46,258,F,young_adult,2025-03-13,20
P_13055,Z_S7,2025-03-13 20:43:06,2025-03-13 20:47:10,244,F,young_adult,2025-03-13,20
P_13104,Z_N8,2025-03-13 20:45:12,2025-03-13 20:47:10,118,M,young_adult,2025-03-13,20
P_13107,Z_N3,2025-03-13 20:46:24,2025-03-13 20:47:13,49,M,teenager,2025-03-13,20
P_13121,Z_E1,2025-03-13 20:52:02,2025-03-13 20:52:21,19,M,adult,2025-03-13,20
P_13108,Z_C2,2025-03-13 20:47:11,2025-03-13 20:47:45,34,F,middle_aged,2025-03-13,20
P_13108,Z_C3,2025-03-13 20:48:00,2025-03-13 20:48:17,17,F,middle_aged,2025-03-13,20
P_13116,Z_S4,2025-03-13 20:49:11,2025-03-13 20:49:58,47,M,young_adult,2025-03-13,20
P_13124,Z_CK,2025-03-13 20:53:26,2025-03-13 20:55:07,101,F,young_adult,2025-03-13,20
P_13127,Z_E2,2025-03-13 20:54:52,2025-03-13 20:55:10,18,M,middle_aged,2025-03-13,20
P_13084,Z_N8,2025-03-13 20:36:37,2025-03-13 20:38:34,117,F,adult,2025-03-13,20
P_13084,Z_N9,2025-03-13 20:43:29,2025-03-13 20:46:56,207,F,adult,2025-03-13,20
P_13084,Z_N6,2025-03-13 20:49:57,2025-03-13 20:51:00,63,F,adult,2025-03-13,20
P_13114,Z_S6,2025-03-13 20:51:02,2025-03-13 20:51:03,379,F,middle_aged,2025-03-13,20
P_13115,Z_N6,2025-03-13 20:49:10,2025-03-13 20:51:45,155,F,young_adult,2025-03-13,20
P_13134,Z_E2,2025-03-13 20:56:56,2025-03-13 20:57:09,13,M,child,2025-03-13,20
P_13113,Z_N8,2025-03-13 20:48:42,2025-03-13 20:52:55,253,F,middle_aged,2025-03-13,20
P_13142,Z_E2,2025-03-13 20:57:55,2025-03-13 20:58:06,11,M,young_adult,2025-03-13,20
P_13111,Z_C2,2025-03-13 20:47:29,2025-03-13 20:48:03,34,F,young_adult,2025-03-13,20
P_13111,Z_C3,2025-03-13 20:48:35,2025-03-13 20:49:01,26,F,young_adult,2025-03-13,20
P_13111,Z_C2,2025-03-13 20:52:18,2025-03-13 20:52:35,17,F,young_adult,2025-03-13,20
P_13111,Z_C1,2025-03-13 20:53:05,2025-03-13 20:53:14,9,F,young_adult,2025-03-13,20
P_13120,Z_C1,2025-03-13 20:51:40,2025-03-13 20:52:06,26,M,young_adult,2025-03-13,20
P_13120,Z_C2,2025-03-13 20:52:46,2025-03-13 20:53:03,17,M,young_adult,2025-03-13,20
P_13120,Z_C1,2025-03-13 20:53:15,2025-03-13 20:53:35,20,M,young_adult,2025-03-13,20
P_13143,Z_E2,2025-03-13 20:58:26,2025-03-13 20:58:37,11,M,adult,2025-03-13,20
P_13110,Z_N2,2025-03-13 20:47:25,2025-03-13 20:51:31,246,M,teenager,2025-03-13,20
P_13110,Z_C2,2025-03-13 20:51:51,2025-03-13 20:52:09,18,M,teenager,2025-03-13,20
P_13110,Z_C3,2025-03-13 20:52:27,2025-03-13 20:52:49,22,M,teenager,2025-03-13,20
P_13110,Z_C2,2025-03-13 20:56:47,2025-03-13 20:56:57,10,M,teenager,2025-03-13,20
P_13110,Z_CK,2025-03-13 20:57:46,2025-03-13 20:58:43,57,M,teenager,2025-03-13,20
P_13109,Z_N5,2025-03-13 20:47:24,2025-03-13 20:50:32,188,F,adult,2025-03-13,20
P_13109,Z_S5,2025-03-13 20:52:43,2025-03-13 20:53:48,65,F,adult,2025-03-13,20
P_13146,Z_E2,2025-03-13 20:59:08,2025-03-13 20:59:19,11,M,teenager,2025-03-13,20
P_13128,Z_E2,2025-03-13 20:55:16,2025-03-13 20:55:23,7,F,young_adult,2025-03-13,20
P_13122,Z_N4,2025-03-13 20:53:11,2025-03-13 20:56:38,207,M,teenager,2025-03-13,20
P_13089,Z_N5,2025-03-13 20:38:03,2025-03-13 20:42:43,280,M,young_adult,2025-03-13,20
P_13089,Z_N2,2025-03-13 20:43:07,2025-03-13 20:44:39,92,M,young_adult,2025-03-13,20
P_13089,Z_C2,2025-03-13 20:47:28,2025-03-13 20:47:55,27,M,young_adult,2025-03-13,20
P_13089,Z_C1,2025-03-13 20:48:17,2025-03-13 20:48:37,20,M,young_adult,2025-03-13,20
P_13089,Z_C2,2025-03-13 20:50:23,2025-03-13 20:50:33,10,M,young_adult,2025-03-13,20
